epoch,step,test_acc,train_acc,train_loss,val_acc,val_loss
8,9199,,,0.6234050393104553,,
8,9249,,,0.5865570902824402,,
8,9299,,,0.6498744487762451,,
8,9349,,,0.6191406846046448,,
8,9399,,,0.5912922620773315,,
8,9449,,,0.588534951210022,,
8,9499,,,0.6319390535354614,,
8,9549,,,0.6294112801551819,,
8,9599,,,0.5907329320907593,,
8,9649,,,0.5745663642883301,,
8,9699,,,0.6044101715087891,,
8,9749,,,0.6064674258232117,,
8,9799,,,0.6036616563796997,,
8,9845,,,,0.7652000188827515,0.592890739440918
8,9845,,0.7643142938613892,,,
9,9849,,,0.6164575219154358,,
9,9899,,,0.5577564835548401,,
9,9949,,,0.5809231400489807,,
9,9999,,,0.5509126782417297,,
9,10049,,,0.5641559958457947,,
9,10099,,,0.6332467198371887,,
9,10149,,,0.5705381631851196,,
9,10199,,,0.6252063512802124,,
9,10249,,,0.6207728981971741,,
9,10299,,,0.6158932447433472,,
9,10349,,,0.6222875714302063,,
9,10399,,,0.5471696257591248,,
9,10449,,,0.5997557640075684,,
9,10499,,,0.5825691223144531,,
9,10549,,,0.560817539691925,,
9,10599,,,0.624250054359436,,
9,10649,,,0.5639721155166626,,
9,10699,,,0.6181594133377075,,
9,10749,,,0.5804534554481506,,
9,10799,,,0.5999369025230408,,
9,10849,,,0.5528391599655151,,
9,10899,,,0.6191877126693726,,
9,10939,,,,0.7739999890327454,0.5861740112304688
9,10939,,0.7700571417808533,,,
10,10949,,,0.5608210563659668,,
10,10999,,,0.5962865352630615,,
10,11049,,,0.5971972942352295,,
10,11099,,,0.5551385879516602,,
10,11149,,,0.5890633463859558,,
10,11199,,,0.5998619794845581,,
10,11249,,,0.5619208216667175,,
10,11299,,,0.5797454118728638,,
10,11349,,,0.5345520377159119,,
10,11399,,,0.6230331659317017,,
10,11449,,,0.5894683599472046,,
10,11499,,,0.6507017016410828,,
10,11549,,,0.6260243058204651,,
10,11599,,,0.5780715942382812,,
10,11649,,,0.5421394109725952,,
10,11699,,,0.589195966720581,,
10,11749,,,0.6161660552024841,,
10,11799,,,0.5760911703109741,,
10,11849,,,0.5975417494773865,,
10,11899,,,0.5725101828575134,,
10,11949,,,0.6117189526557922,,
10,11999,,,0.5943847894668579,,
10,12033,,,,0.777400016784668,0.5798808336257935
10,12033,,0.774571418762207,,,
11,12049,,,0.6097171306610107,,
11,12099,,,0.5590140223503113,,
11,12149,,,0.5791015625,,
11,12199,,,0.5783426761627197,,
11,12249,,,0.5370848178863525,,
11,12299,,,0.6251621246337891,,
11,12349,,,0.5811133980751038,,
11,12399,,,0.5772688984870911,,
11,12449,,,0.6177797913551331,,
11,12499,,,0.6495169997215271,,
11,12549,,,0.5589773058891296,,
11,12599,,,0.6172893047332764,,
11,12649,,,0.5711193084716797,,
11,12699,,,0.5549941062927246,,
11,12749,,,0.5322077870368958,,
11,12799,,,0.5999599695205688,,
11,12849,,,0.5618752241134644,,
11,12899,,,0.5663818717002869,,
11,12949,,,0.5720774531364441,,
11,12999,,,0.589350700378418,,
11,13049,,,0.5865181684494019,,
11,13099,,,0.617935836315155,,
11,13127,,,,0.7833999991416931,0.5739678740501404
11,13127,,0.7810571193695068,,,
12,13149,,,0.5989556908607483,,
12,13199,,,0.5697411298751831,,
12,13249,,,0.5982586145401001,,
12,13299,,,0.5707240104675293,,
12,13349,,,0.5110889077186584,,
12,13399,,,0.5857774615287781,,
12,13449,,,0.5884573459625244,,
12,13499,,,0.5473425984382629,,
12,13549,,,0.5934026837348938,,
12,13599,,,0.5810911059379578,,
12,13649,,,0.5450899600982666,,
12,13699,,,0.633607804775238,,
12,13749,,,0.5556187629699707,,
12,13799,,,0.5677934885025024,,
12,13849,,,0.5505626797676086,,
12,13899,,,0.5883025527000427,,
12,13949,,,0.5883373618125916,,
12,13999,,,0.6013898849487305,,
12,14049,,,0.5412986874580383,,
12,14099,,,0.5759158730506897,,
12,14149,,,0.5952328443527222,,
12,14199,,,0.5494706034660339,,
12,14221,,,,0.7870000004768372,0.5684167742729187
12,14221,,0.7843714356422424,,,
13,14249,,,0.5483208894729614,,
13,14299,,,0.5799868702888489,,
13,14349,,,0.5714553594589233,,
13,14399,,,0.5492789149284363,,
13,14449,,,0.5909048914909363,,
13,14499,,,0.5479378700256348,,
13,14549,,,0.57732754945755,,
13,14599,,,0.5763609409332275,,
13,14649,,,0.565079927444458,,
13,14699,,,0.5450197458267212,,
13,14749,,,0.48475030064582825,,
13,14799,,,0.6073227524757385,,
13,14849,,,0.5976129770278931,,
13,14899,,,0.5130124092102051,,
13,14949,,,0.5130073428153992,,
13,14999,,,0.5455784797668457,,
13,15049,,,0.5738024711608887,,
13,15099,,,0.5371289253234863,,
13,15149,,,0.5234657526016235,,
13,15199,,,0.5927944779396057,,
13,15249,,,0.5183101296424866,,
13,15299,,,0.5340722799301147,,
13,15315,,,,0.7907999753952026,0.5631986260414124
13,15315,,0.7869428396224976,,,
14,15349,,,0.551266610622406,,
14,15399,,,0.5646344423294067,,
14,15449,,,0.5501052141189575,,
14,15499,,,0.5599880218505859,,
14,15549,,,0.6094409227371216,,
14,15599,,,0.5706931948661804,,
14,15649,,,0.5379168391227722,,
14,15699,,,0.568915069103241,,
14,15749,,,0.5488727688789368,,
14,15799,,,0.5103034377098083,,
14,15849,,,0.5002620816230774,,
14,15899,,,0.6098302006721497,,
14,15949,,,0.5420544743537903,,
14,15999,,,0.5588078498840332,,
14,16049,,,0.530917763710022,,
14,16099,,,0.51753169298172,,
14,16149,,,0.5741618871688843,,
14,16199,,,0.603916347026825,,
14,16249,,,0.530312716960907,,
14,16299,,,0.5888316035270691,,
14,16349,,,0.561968207359314,,
14,16399,,,0.5738991498947144,,
14,16409,,,,0.7943999767303467,0.5582202672958374
14,16409,,0.7901999950408936,,,
15,16449,,,0.5635858774185181,,
15,16499,,,0.5877203345298767,,
15,16549,,,0.6016268134117126,,
15,16599,,,0.611198902130127,,
15,16649,,,0.49439501762390137,,
15,16699,,,0.550950288772583,,
15,16749,,,0.552075982093811,,
15,16799,,,0.49110910296440125,,
15,16849,,,0.5212550163269043,,
15,16899,,,0.5380197763442993,,
15,16949,,,0.5359794497489929,,
15,16999,,,0.4936024844646454,,
15,17049,,,0.4986562430858612,,
15,17099,,,0.5662832856178284,,
15,17149,,,0.6734646558761597,,
15,17199,,,0.5163898468017578,,
15,17249,,,0.5738018155097961,,
15,17299,,,0.4756564199924469,,
15,17349,,,0.5063633322715759,,
15,17399,,,0.5278558731079102,,
15,17449,,,0.5699872970581055,,
15,17499,,,0.5963098406791687,,
15,17503,,,,0.7964000105857849,0.5535163283348083
15,17503,,0.7927713990211487,,,
16,17549,,,0.517832338809967,,
16,17599,,,0.5656247138977051,,
16,17649,,,0.6020495295524597,,
16,17699,,,0.5229142308235168,,
16,17749,,,0.543921172618866,,
16,17799,,,0.5517193675041199,,
16,17849,,,0.582176148891449,,
16,17899,,,0.5642747282981873,,
16,17949,,,0.568973958492279,,
16,17999,,,0.5104597210884094,,
16,18049,,,0.5058169960975647,,
16,18099,,,0.5452333688735962,,
16,18149,,,0.5065110921859741,,
16,18199,,,0.544359564781189,,
16,18249,,,0.6049531698226929,,
16,18299,,,0.5699160099029541,,
16,18349,,,0.5184698700904846,,
16,18399,,,0.5216430425643921,,
16,18449,,,0.5678869485855103,,
16,18499,,,0.5721275210380554,,
16,18549,,,0.5396539568901062,,
16,18597,,,,0.798799991607666,0.5490400791168213
16,18597,,0.7960285544395447,,,
17,18599,,,0.6040460467338562,,
17,18649,,,0.5396004915237427,,
17,18699,,,0.62646484375,,
17,18749,,,0.536048412322998,,
17,18799,,,0.5659127831459045,,
17,18849,,,0.5814228653907776,,
17,18899,,,0.5686624050140381,,
17,18949,,,0.5410940051078796,,
17,18999,,,0.5667629241943359,,
17,19049,,,0.5388964414596558,,
17,19099,,,0.5769214630126953,,
17,19149,,,0.5631615519523621,,
17,19199,,,0.512837827205658,,
17,19249,,,0.5141092538833618,,
17,19299,,,0.5053460597991943,,
17,19349,,,0.4992971420288086,,
17,19399,,,0.5772925615310669,,
17,19449,,,0.5612829923629761,,
17,19499,,,0.49095144867897034,,
17,19549,,,0.5089976191520691,,
17,19599,,,0.4791184067726135,,
17,19649,,,0.5073376297950745,,
17,19691,,,,0.800000011920929,0.5447989702224731
17,19691,,0.7981428503990173,,,
18,19699,,,0.5449053049087524,,
18,19749,,,0.5134503841400146,,
18,19799,,,0.5056013464927673,,
18,19849,,,0.4710523784160614,,
18,19899,,,0.5833685398101807,,
18,19949,,,0.502250075340271,,
18,19999,,,0.50030916929245,,
18,20049,,,0.5256337523460388,,
18,20099,,,0.5562155842781067,,
18,20149,,,0.4986394941806793,,
18,20199,,,0.5659814476966858,,
18,20249,,,0.5727881193161011,,
18,20299,,,0.6109675765037537,,
18,20349,,,0.5823675990104675,,
18,20399,,,0.5876339673995972,,
18,20449,,,0.5532625913619995,,
18,20499,,,0.5347849726676941,,
18,20549,,,0.6121497750282288,,
18,20599,,,0.5586565732955933,,
18,20649,,,0.5269594788551331,,
18,20699,,,0.5483956933021545,,
18,20749,,,0.4894157946109772,,
18,20785,,,,0.8008000254631042,0.5407342910766602
18,20785,,0.800428569316864,,,
19,20799,,,0.5088261365890503,,
19,20849,,,0.5673145055770874,,
19,20899,,,0.5560445785522461,,
19,20949,,,0.577369213104248,,
19,20999,,,0.4484321177005768,,
19,21049,,,0.48705628514289856,,
19,21099,,,0.6799601912498474,,
19,21149,,,0.5543471574783325,,
19,21199,,,0.5376847386360168,,
19,21249,,,0.521492600440979,,
19,21299,,,0.5183173418045044,,
19,21349,,,0.5383450984954834,,
19,21399,,,0.5151424407958984,,
19,21449,,,0.45517924427986145,,
19,21499,,,0.5711185336112976,,
19,21549,,,0.4813365936279297,,
19,21599,,,0.5504900813102722,,
19,21649,,,0.5419766306877136,,
19,21699,,,0.4854198694229126,,
19,21749,,,0.531619668006897,,
19,21799,,,0.4562998414039612,,
19,21849,,,0.4987976849079132,,
19,21879,,,,0.8008000254631042,0.5368847250938416
19,21879,,0.801714301109314,,,
20,21899,,,0.5553990006446838,,
20,21949,,,0.49301469326019287,,
20,21999,,,0.5762858390808105,,
20,22049,,,0.537618100643158,,
20,22099,,,0.5082657337188721,,
20,22149,,,0.5981501340866089,,
20,22199,,,0.5615735650062561,,
20,22249,,,0.5598518252372742,,
20,22299,,,0.5070177316665649,,
20,22349,,,0.5279335379600525,,
20,22399,,,0.5540046095848083,,
20,22449,,,0.6705499291419983,,
20,22499,,,0.5126630067825317,,
20,22549,,,0.5855209231376648,,
20,22599,,,0.6105927228927612,,
20,22649,,,0.526026725769043,,
20,22699,,,0.5653377771377563,,
20,22749,,,0.5361844301223755,,
20,22799,,,0.46865224838256836,,
20,22849,,,0.48225316405296326,,
20,22899,,,0.5567752122879028,,
20,22949,,,0.5127109885215759,,
20,22973,,,,0.8037999868392944,0.5331762433052063
20,22973,,0.8036285638809204,,,
21,22999,,,0.48805665969848633,,
21,23049,,,0.504233717918396,,
21,23099,,,0.6163293719291687,,
21,23149,,,0.5231138467788696,,
21,23199,,,0.4937417209148407,,
21,23249,,,0.5884631276130676,,
21,23299,,,0.4977521002292633,,
21,23349,,,0.5261821746826172,,
21,23399,,,0.5338603258132935,,
21,23449,,,0.488208532333374,,
21,23499,,,0.5799650549888611,,
21,23549,,,0.5511633157730103,,
21,23599,,,0.6475179195404053,,
21,23649,,,0.5527632236480713,,
21,23699,,,0.5185803771018982,,
21,23749,,,0.5491087436676025,,
21,23799,,,0.5799166560173035,,
21,23849,,,0.5473943948745728,,
21,23899,,,0.5720146894454956,,
21,23949,,,0.5958864092826843,,
21,23999,,,0.5220134258270264,,
21,24049,,,0.5531290173530579,,
21,24067,,,,0.8047999739646912,0.5296321511268616
21,24067,,0.80497145652771,,,
22,24099,,,0.5000913739204407,,
22,24149,,,0.46084827184677124,,
22,24199,,,0.5566210746765137,,
22,24249,,,0.5528598427772522,,
22,24299,,,0.5092905759811401,,
22,24349,,,0.5210003852844238,,
22,24399,,,0.5858214497566223,,
22,24449,,,0.4916366636753082,,
22,24499,,,0.5251711010932922,,
22,24549,,,0.5029762983322144,,
22,24599,,,0.5681683421134949,,
22,24649,,,0.5457793474197388,,
22,24699,,,0.5191961526870728,,
22,24749,,,0.5529220104217529,,
22,24799,,,0.5076980590820312,,
22,24849,,,0.5087353587150574,,
22,24899,,,0.597749650478363,,
22,24949,,,0.5098440051078796,,
22,24999,,,0.5044756531715393,,
22,25049,,,0.4706284999847412,,
22,25099,,,0.5098605155944824,,
22,25149,,,0.49674952030181885,,
22,25161,,,,0.805400013923645,0.526228666305542
22,25161,,0.8066285848617554,,,
23,25199,,,0.48579689860343933,,
23,25249,,,0.5852100849151611,,
23,25299,,,0.5607972145080566,,
23,25349,,,0.5439227819442749,,
23,25399,,,0.4891343116760254,,
23,25449,,,0.508705735206604,,
23,25499,,,0.5478734374046326,,
23,25549,,,0.540764331817627,,
23,25599,,,0.5540205836296082,,
23,25649,,,0.4250270426273346,,
23,25699,,,0.6040166020393372,,
23,25749,,,0.6119853258132935,,
23,25799,,,0.4834272265434265,,
23,25849,,,0.5210458040237427,,
23,25899,,,0.5099275708198547,,
23,25949,,,0.5520621538162231,,
23,25999,,,0.5384602546691895,,
23,26049,,,0.5333667993545532,,
23,26099,,,0.5112074017524719,,
23,26149,,,0.5484755635261536,,
23,26199,,,0.5588869452476501,,
23,26249,,,0.5130125880241394,,
23,26255,,,,0.8069999814033508,0.522958517074585
23,26255,,0.8082857131958008,,,
24,26299,,,0.5013271570205688,,
24,26349,,,0.5003582239151001,,
24,26399,,,0.5119670033454895,,
24,26449,,,0.49491479992866516,,
24,26499,,,0.5468987226486206,,
24,26549,,,0.49647125601768494,,
24,26599,,,0.4577706456184387,,
24,26649,,,0.6499390602111816,,
24,26699,,,0.5245504975318909,,
24,26749,,,0.5541654825210571,,
24,26799,,,0.520426869392395,,
24,26849,,,0.537390947341919,,
24,26899,,,0.4614264667034149,,
24,26949,,,0.534693717956543,,
24,26999,,,0.4899844229221344,,
24,27049,,,0.48034054040908813,,
24,27099,,,0.4997401237487793,,
24,27149,,,0.4991914629936218,,
24,27199,,,0.5439481735229492,,
24,27249,,,0.5389490127563477,,
24,27299,,,0.5900662541389465,,
24,27349,,,0.5575808882713318,,
24,27349,,,,0.8091999888420105,0.5198042392730713
24,27349,,0.8094285726547241,,,
25,27399,,,0.5360502004623413,,
25,27449,,,0.547123908996582,,
25,27499,,,0.4247281849384308,,
25,27549,,,0.5576480627059937,,
25,27599,,,0.5408385992050171,,
25,27649,,,0.49947601556777954,,
25,27699,,,0.5216524600982666,,
25,27749,,,0.5294795036315918,,
25,27799,,,0.4933013617992401,,
25,27849,,,0.5123242139816284,,
25,27899,,,0.5159952044487,,
25,27949,,,0.45547232031822205,,
25,27999,,,0.4637729525566101,,
25,28049,,,0.46294108033180237,,
25,28099,,,0.5498650670051575,,
25,28149,,,0.48017483949661255,,
25,28199,,,0.49756598472595215,,
25,28249,,,0.4792881906032562,,
25,28299,,,0.5258852243423462,,
25,28349,,,0.4972481429576874,,
25,28399,,,0.5607093572616577,,
25,28443,,,,0.8112000226974487,0.5167803764343262
25,28443,,0.8109999895095825,,,
26,28449,,,0.5646299123764038,,
26,28499,,,0.5346746444702148,,
26,28549,,,0.5709980726242065,,
26,28599,,,0.5521393418312073,,
26,28649,,,0.5462679862976074,,
26,28699,,,0.559974730014801,,
26,28749,,,0.5207965970039368,,
26,28799,,,0.5141686201095581,,
26,28849,,,0.4912649393081665,,
26,28899,,,0.5119718313217163,,
26,28949,,,0.4908891022205353,,
26,28999,,,0.5210782289505005,,
26,29049,,,0.4697108268737793,,
26,29099,,,0.48858195543289185,,
26,29149,,,0.5657517910003662,,
26,29199,,,0.5777040123939514,,
26,29249,,,0.49697989225387573,,
26,29299,,,0.4946309030056,,
26,29349,,,0.49394816160202026,,
26,29399,,,0.4742734432220459,,
26,29449,,,0.50002521276474,,
26,29499,,,0.5809478163719177,,
26,29537,,,,0.8140000104904175,0.5138722658157349
26,29537,,0.8123428821563721,,,
27,29549,,,0.4766622483730316,,
27,29599,,,0.5131325125694275,,
27,29649,,,0.510443925857544,,
27,29699,,,0.5081557035446167,,
27,29749,,,0.48409304022789,,
27,29799,,,0.5686448216438293,,
27,29849,,,0.5036042332649231,,
27,29899,,,0.46890220046043396,,
27,29949,,,0.5488278865814209,,
27,29999,,,0.5040044784545898,,
27,30049,,,0.5123627781867981,,
27,30099,,,0.5317164659500122,,
27,30149,,,0.5259836912155151,,
27,30199,,,0.5103787183761597,,
27,30249,,,0.5025935173034668,,
27,30299,,,0.4469951093196869,,
27,30349,,,0.513643741607666,,
27,30399,,,0.5360743403434753,,
27,30449,,,0.5427108407020569,,
27,30499,,,0.5022837519645691,,
27,30549,,,0.4899853765964508,,
27,30599,,,0.5407202839851379,,
27,30631,,,,0.8148000240325928,0.511062502861023
27,30631,,0.8131142854690552,,,
28,30649,,,0.4076399505138397,,
28,30699,,,0.43199315667152405,,
28,30749,,,0.48109671473503113,,
28,30799,,,0.5134071111679077,,
28,30849,,,0.575171709060669,,
28,30899,,,0.49044692516326904,,
28,30949,,,0.5048479437828064,,
28,30999,,,0.5347390174865723,,
28,31049,,,0.47371771931648254,,
28,31099,,,0.5541951656341553,,
28,31149,,,0.4955537021160126,,
28,31199,,,0.5673800110816956,,
28,31249,,,0.4834098815917969,,
28,31299,,,0.5512861609458923,,
28,31349,,,0.48841702938079834,,
28,31399,,,0.48484721779823303,,
28,31449,,,0.4950355887413025,,
28,31499,,,0.5141016840934753,,
28,31549,,,0.4701201915740967,,
28,31599,,,0.5596500635147095,,
28,31649,,,0.46048828959465027,,
28,31699,,,0.4957367777824402,,
28,31725,,,,0.8148000240325928,0.5083427429199219
28,31725,,0.8143143057823181,,,
29,31749,,,0.5045746564865112,,
29,31799,,,0.5646019577980042,,
29,31849,,,0.509941041469574,,
29,31899,,,0.4686926305294037,,
29,31949,,,0.6039658188819885,,
29,31999,,,0.5675737261772156,,
29,32049,,,0.5306993722915649,,
29,32099,,,0.5026949048042297,,
29,32149,,,0.4561667740345001,,
29,32199,,,0.4541034698486328,,
29,32249,,,0.4196872413158417,,
29,32299,,,0.46481263637542725,,
29,32349,,,0.4960973560810089,,
29,32399,,,0.5251790881156921,,
29,32449,,,0.545548677444458,,
29,32499,,,0.4875713884830475,,
29,32549,,,0.48109689354896545,,
29,32599,,,0.4977087378501892,,
29,32649,,,0.49589431285858154,,
29,32699,,,0.5341481566429138,,
29,32749,,,0.5063827037811279,,
29,32799,,,0.4787554144859314,,
29,32819,,,,0.8159999847412109,0.5057323575019836
29,32819,,0.8156856894493103,,,
30,32849,,,0.5410414338111877,,
30,32899,,,0.4871602952480316,,
30,32949,,,0.5258095264434814,,
30,32999,,,0.5027251243591309,,
30,33049,,,0.43052980303764343,,
30,33099,,,0.5462743639945984,,
30,33149,,,0.4342848062515259,,
30,33199,,,0.52839595079422,,
30,33249,,,0.5681288838386536,,
30,33299,,,0.4649321734905243,,
30,33349,,,0.46916329860687256,,
30,33399,,,0.5145109295845032,,
30,33449,,,0.49382802844047546,,
30,33499,,,0.48513492941856384,,
30,33549,,,0.5028865337371826,,
30,33599,,,0.44900545477867126,,
30,33649,,,0.48134440183639526,,
30,33699,,,0.4642418622970581,,
30,33749,,,0.43191808462142944,,
30,33799,,,0.5479834675788879,,
30,33849,,,0.46089401841163635,,
30,33899,,,0.5034854412078857,,
30,33913,,,,0.8172000050544739,0.5032027959823608
30,33913,,0.8168285489082336,,,
31,33949,,,0.54787677526474,,
31,33999,,,0.466003954410553,,
31,34049,,,0.6142929196357727,,
31,34099,,,0.4927992522716522,,
31,34149,,,0.5445957183837891,,
31,34199,,,0.46346089243888855,,
31,34249,,,0.4888416826725006,,
31,34299,,,0.5069549083709717,,
31,34349,,,0.49808594584465027,,
31,34399,,,0.5123419165611267,,
31,34449,,,0.450671911239624,,
31,34499,,,0.5157845616340637,,
31,34549,,,0.6024988889694214,,
31,34599,,,0.5455875396728516,,
31,34649,,,0.5288367867469788,,
31,34699,,,0.4674014449119568,,
31,34749,,,0.5778190493583679,,
31,34799,,,0.47022706270217896,,
31,34849,,,0.5858020782470703,,
31,34899,,,0.5395771861076355,,
31,34949,,,0.43664729595184326,,
31,34999,,,0.4818915128707886,,
31,35007,,,,0.8181999921798706,0.5007435083389282
31,35007,,0.8181142807006836,,,
32,35049,,,0.3975471258163452,,
32,35099,,,0.44693806767463684,,
